下单乘客ID,服务订单,流水,最近坐车时间
1471287,1,35.00000000000000000000,2023-05-25
1387865,1,35.00000000000000000000,2023-05-07
1387945,1,90.00000000000000000000,2023-05-21
1387983,1,98.00000000000000000000,2023-05-19
1388005,1,35.00000000000000000000,2023-02-16
1388032,1,35.00000000000000000000,2023-02-16
213552,1,35.00000000000000000000,2023-04-14
1388194,1,35.00000000000000000000,2023-02-16
1388235,1,35.00000000000000000000,2023-02-16
1388279,1,70.00000000000000000000,2023-03-18
213457,1,35.00000000000000000000,2023-01-31
1388321,1,70.00000000000000000000,2023-05-07
1388410,1,35.00000000000000000000,2023-02-16
1388553,1,35.00000000000000000000,2023-02-24
213398,1,35.00000000000000000000,2023-02-01
213182,1,138.00000000000000000000,2023-03-31
1388721,1,35.00000000000000000000,2023-05-13
1388824,1,98.00000000000000000000,2023-02-19
1471293,1,45.00000000000000000000,2023-05-25
212988,1,98.00000000000000000000,2023-05-03
1388902,1,40.00000000000000000000,2023-02-17
1388920,1,35.00000000000000000000,2023-02-17
1471317,1,35.00000000000000000000,2023-05-25
1389019,1,35.00000000000000000000,2023-04-15
1389148,1,35.00000000000000000000,2023-02-19
1389191,1,35.00000000000000000000,2023-02-17
1471360,1,35.00000000000000000000,2023-05-25
1389323,1,198.00000000000000000000,2023-02-19
1389423,1,90.00000000000000000000,2023-05-01
1389424,1,35.00000000000000000000,2023-02-17
1389488,1,35.00000000000000000000,2023-04-29
1389555,1,35.00000000000000000000,2023-02-17
1389666,1,35.00000000000000000000,2023-03-01
1389753,1,35.00000000000000000000,2023-02-17
1389755,1,35.00000000000000000000,2023-04-05
1389800,1,158.00000000000000000000,2023-02-19
1389803,1,35.00000000000000000000,2023-02-18
1389875,1,118.00000000000000000000,2023-02-18
212511,1,35.00000000000000000000,2023-05-18
1389913,1,35.00000000000000000000,2023-02-17
1389959,1,138.00000000000000000000,2023-02-18
1389983,1,108.00000000000000000000,2023-02-18
1390123,1,45.00000000000000000000,2023-02-18
1390130,1,158.00000000000000000000,2023-02-19
1390245,1,70.00000000000000000000,2023-02-19
1390401,1,35.00000000000000000000,2023-02-18
1390428,1,35.00000000000000000000,2023-02-18
1390477,1,98.00000000000000000000,2023-02-18
1390531,1,40.00000000000000000000,2023-02-18
1390558,1,40.00000000000000000000,2023-02-18
1390561,1,138.00000000000000000000,2023-02-18
211856,1,118.00000000000000000000,2023-03-17
1390614,1,35.00000000000000000000,2023-02-18
1390774,1,35.00000000000000000000,2023-02-18
211773,1,148.00000000000000000000,2023-03-10
1390791,1,40.00000000000000000000,2023-02-18
1390823,1,35.00000000000000000000,2023-02-19
210898,1,50.00000000000000000000,2023-03-19
1390841,1,70.00000000000000000000,2023-02-18
1390860,1,78.00000000000000000000,2023-02-18
210885,1,70.00000000000000000000,2023-01-16
210670,1,70.00000000000000000000,2023-02-20
1390883,1,118.00000000000000000000,2023-04-22
1471735,1,70.00000000000000000000,2023-05-25
1471755,1,70.00000000000000000000,2023-05-26
1390902,1,70.00000000000000000000,2023-02-18
1471817,1,118.00000000000000000000,2023-05-25
1390937,1,70.00000000000000000000,2023-02-18
1390941,1,35.00000000000000000000,2023-02-18
1391081,1,198.00000000000000000000,2023-03-06
1391110,1,35.00000000000000000000,2023-02-19
1391128,1,158.00000000000000000000,2023-02-20
210180,1,70.00000000000000000000,2023-05-22
1391296,1,178.00000000000000000000,2023-02-19
1391316,1,35.00000000000000000000,2023-02-19
1391521,1,35.00000000000000000000,2023-02-19
1391532,1,40.00000000000000000000,2023-04-16
1391552,1,80.00000000000000000000,2023-02-19
209691,1,35.00000000000000000000,2023-02-19
1391618,1,50.00000000000000000000,2023-02-19
1391643,1,70.00000000000000000000,2023-02-19
1391666,1,40.00000000000000000000,2023-02-19
1391699,1,70.00000000000000000000,2023-02-19
1391728,1,98.00000000000000000000,2023-05-02
1391776,1,35.00000000000000000000,2023-02-19
209490,1,138.00000000000000000000,2023-01-24
1391782,1,88.00000000000000000000,2023-02-20
209049,1,35.00000000000000000000,2023-05-20
1392016,1,98.00000000000000000000,2023-02-20
1392159,1,35.00000000000000000000,2023-02-20
1392268,1,35.00000000000000000000,2023-02-20
1392402,1,35.00000000000000000000,2023-02-20
1392413,1,35.00000000000000000000,2023-02-20
1392439,1,70.00000000000000000000,2023-02-21
1392607,1,35.00000000000000000000,2023-02-22
1472047,1,118.00000000000000000000,2023-05-26
1392744,1,98.00000000000000000000,2023-02-21
1392751,1,45.00000000000000000000,2023-02-21
1392780,1,35.00000000000000000000,2023-02-21
1392801,1,35.00000000000000000000,2023-02-21
1392992,1,40.00000000000000000000,2023-04-12
1393186,1,35.00000000000000000000,2023-02-21
1393239,1,35.00000000000000000000,2023-02-21
1393384,1,35.00000000000000000000,2023-02-22
1393408,1,35.00000000000000000000,2023-02-21
1393485,1,35.00000000000000000000,2023-02-22
1393511,1,35.00000000000000000000,2023-02-24
1472178,1,35.00000000000000000000,2023-05-26
1393536,1,118.00000000000000000000,2023-02-22
1393708,1,70.00000000000000000000,2023-02-23
1393768,1,35.00000000000000000000,2023-03-09
208482,1,35.00000000000000000000,2023-04-16
1393905,1,45.00000000000000000000,2023-02-22
1393917,1,40.00000000000000000000,2023-02-22
1393983,1,35.00000000000000000000,2023-03-29
1394098,1,70.00000000000000000000,2023-02-22
1394110,1,35.00000000000000000000,2023-02-22
1394122,1,98.00000000000000000000,2023-04-22
1472273,1,35.00000000000000000000,2023-05-26
1394162,1,138.00000000000000000000,2023-02-23
208170,1,35.00000000000000000000,2023-05-26
1394197,1,70.00000000000000000000,2023-02-22
207408,1,70.00000000000000000000,2023-02-26
1394299,1,35.00000000000000000000,2023-02-28
1472304,1,70.00000000000000000000,2023-05-26
207396,1,118.00000000000000000000,2023-05-28
1394582,1,35.00000000000000000000,2023-02-23
1394637,1,35.00000000000000000000,2023-02-27
1394675,1,35.00000000000000000000,2023-02-25
1394798,1,35.00000000000000000000,2023-02-23
1394813,1,35.00000000000000000000,2023-02-23
1394865,1,35.00000000000000000000,2023-02-23
1394925,1,35.00000000000000000000,2023-02-23
1476441,1,118.00000000000000000000,2023-05-31
1395046,1,35.00000000000000000000,2023-04-06
207181,1,35.00000000000000000000,2023-02-04
1395118,1,35.00000000000000000000,2023-02-23
206898,1,138.00000000000000000000,2023-05-01
1395301,1,35.00000000000000000000,2023-04-22
1395389,1,35.00000000000000000000,2023-02-24
1395559,1,198.00000000000000000000,2023-02-26
1395575,1,35.00000000000000000000,2023-05-08
1395603,1,35.00000000000000000000,2023-03-21
1395654,1,35.00000000000000000000,2023-02-24
1395699,1,45.00000000000000000000,2023-02-24
1395700,1,138.00000000000000000000,2023-02-25
1395708,1,70.00000000000000000000,2023-02-24
1395712,1,35.00000000000000000000,2023-02-25
1395713,1,98.00000000000000000000,2023-05-14
1395723,1,70.00000000000000000000,2023-02-25
206601,1,118.00000000000000000000,2023-01-28
1395774,1,35.00000000000000000000,2023-02-24
1395790,1,138.00000000000000000000,2023-02-25
1395795,1,80.00000000000000000000,2023-02-24
206091,1,118.00000000000000000000,2023-04-29
1395986,1,35.00000000000000000000,2023-02-24
205905,1,50.00000000000000000000,2023-05-31
1396056,1,70.00000000000000000000,2023-02-25
1472392,1,35.00000000000000000000,2023-05-26
1396142,1,35.00000000000000000000,2023-02-24
1396200,1,35.00000000000000000000,2023-02-24
1472439,1,35.00000000000000000000,2023-05-26
1396234,1,45.00000000000000000000,2023-02-24
1396298,1,80.00000000000000000000,2023-02-25
1396319,1,35.00000000000000000000,2023-02-25
1396335,1,40.00000000000000000000,2023-02-25
205707,1,118.00000000000000000000,2023-04-30
1396487,1,35.00000000000000000000,2023-02-25
1396561,1,30.00000000000000000000,2023-02-25
1396602,1,98.00000000000000000000,2023-02-25
1396608,1,118.00000000000000000000,2023-02-25
1472462,1,118.00000000000000000000,2023-05-26
1472470,1,35.00000000000000000000,2023-05-27
1472502,1,35.00000000000000000000,2023-05-26
1396852,1,70.00000000000000000000,2023-02-25
1472538,1,45.00000000000000000000,2023-05-26
1396897,1,35.00000000000000000000,2023-02-25
1396964,1,40.00000000000000000000,2023-02-25
1396974,1,70.00000000000000000000,2023-03-23
1396977,1,35.00000000000000000000,2023-02-25
1397069,1,35.00000000000000000000,2023-02-26
205669,1,35.00000000000000000000,2023-04-01
1397119,1,70.00000000000000000000,2023-02-25
1397189,1,70.00000000000000000000,2023-02-25
1397190,1,105.00000000000000000000,2023-02-25
1397208,1,70.00000000000000000000,2023-05-14
1397212,1,70.00000000000000000000,2023-03-04
1397213,1,40.00000000000000000000,2023-02-25
1472539,1,98.00000000000000000000,2023-05-26
205473,1,118.00000000000000000000,2023-04-15
1397258,1,70.00000000000000000000,2023-02-25
1397280,1,138.00000000000000000000,2023-02-25
1397332,1,70.00000000000000000000,2023-03-26
205441,1,118.00000000000000000000,2023-04-18
1397470,1,45.00000000000000000000,2023-02-26
1397478,1,118.00000000000000000000,2023-02-26
1397516,1,35.00000000000000000000,2023-03-19
1397662,1,35.00000000000000000000,2023-02-26
1397711,1,70.00000000000000000000,2023-05-02
1397831,1,118.00000000000000000000,2023-02-27
1397941,1,30.00000000000000000000,2023-03-20
1397969,1,35.00000000000000000000,2023-02-27
1398009,1,35.00000000000000000000,2023-03-31
1398083,1,70.00000000000000000000,2023-04-26
204883,1,50.00000000000000000000,2023-04-08
204881,1,118.00000000000000000000,2023-05-14
1398169,1,35.00000000000000000000,2023-02-27
1398188,1,118.00000000000000000000,2023-02-26
1472546,1,35.00000000000000000000,2023-05-26
1398394,1,35.00000000000000000000,2023-02-27
1398412,1,45.00000000000000000000,2023-05-10
1398431,1,70.00000000000000000000,2023-02-27
1472553,1,178.00000000000000000000,2023-05-27
1398582,1,35.00000000000000000000,2023-05-01
1398590,1,35.00000000000000000000,2023-03-03
1398593,1,35.00000000000000000000,2023-02-27
1398644,1,35.00000000000000000000,2023-02-27
204708,1,40.00000000000000000000,2023-04-21
1398910,1,35.00000000000000000000,2023-03-03
1398930,1,70.00000000000000000000,2023-02-28
1398933,1,40.00000000000000000000,2023-03-30
1398980,1,35.00000000000000000000,2023-02-27
1399017,1,40.00000000000000000000,2023-02-27
1399027,1,35.00000000000000000000,2023-02-28
1399033,1,35.00000000000000000000,2023-04-07
1399049,1,35.00000000000000000000,2023-05-24
1399094,1,35.00000000000000000000,2023-02-28
1399302,1,35.00000000000000000000,2023-03-15
1472582,1,118.00000000000000000000,2023-05-26
1399365,1,70.00000000000000000000,2023-03-09
1399378,1,118.00000000000000000000,2023-02-28
1399440,1,40.00000000000000000000,2023-02-28
204311,1,35.00000000000000000000,2023-03-31
1399510,1,118.00000000000000000000,2023-02-28
1399541,1,35.00000000000000000000,2023-03-04
1472633,1,138.00000000000000000000,2023-05-28
204235,1,35.00000000000000000000,2023-04-26
1399691,1,50.00000000000000000000,2023-03-01
1399754,1,35.00000000000000000000,2023-02-28
1399766,1,35.00000000000000000000,2023-03-01
1399770,1,35.00000000000000000000,2023-03-01
1399821,1,35.00000000000000000000,2023-03-01
1399925,1,138.00000000000000000000,2023-03-01
1472648,1,98.00000000000000000000,2023-05-27
1399954,1,108.00000000000000000000,2023-04-04
1400174,1,118.00000000000000000000,2023-05-05
1400187,1,35.00000000000000000000,2023-03-01
1400200,1,35.00000000000000000000,2023-03-01
204057,1,35.00000000000000000000,2023-03-29
203942,1,40.00000000000000000000,2023-01-29
1400383,1,35.00000000000000000000,2023-03-01
203936,1,118.00000000000000000000,2023-05-25
1400407,1,35.00000000000000000000,2023-03-01
1400416,1,70.00000000000000000000,2023-03-01
203932,1,60.00000000000000000000,2023-04-22
1400476,1,35.00000000000000000000,2023-03-01
1400531,1,35.00000000000000000000,2023-03-03
203807,1,138.00000000000000000000,2023-03-14
1400667,1,70.00000000000000000000,2023-03-03
1400778,1,35.00000000000000000000,2023-03-02
1400818,1,35.00000000000000000000,2023-03-02
1400840,1,35.00000000000000000000,2023-03-03
1472744,1,35.00000000000000000000,2023-05-27
1400886,1,35.00000000000000000000,2023-03-02
1400955,1,35.00000000000000000000,2023-04-15
1472766,1,98.00000000000000000000,2023-05-26
1401221,1,35.00000000000000000000,2023-03-03
1472799,1,118.00000000000000000000,2023-05-28
1401257,1,138.00000000000000000000,2023-03-02
1401277,1,78.00000000000000000000,2023-03-05
1401383,1,35.00000000000000000000,2023-03-03
1401477,1,118.00000000000000000000,2023-03-03
1401478,1,35.00000000000000000000,2023-03-03
1401538,1,128.00000000000000000000,2023-03-03
203551,1,35.00000000000000000000,2023-02-28
1401638,1,35.00000000000000000000,2023-03-04
1401648,1,35.00000000000000000000,2023-03-03
1401659,1,35.00000000000000000000,2023-03-05
1401748,1,35.00000000000000000000,2023-03-04
1401819,1,35.00000000000000000000,2023-03-03
203495,1,35.00000000000000000000,2023-02-05
1401887,1,98.00000000000000000000,2023-03-03
1401890,1,118.00000000000000000000,2023-03-03
1401896,1,35.00000000000000000000,2023-03-03
1472860,1,45.00000000000000000000,2023-05-27
1401903,1,118.00000000000000000000,2023-03-03
203466,1,35.00000000000000000000,2023-01-12
203387,1,40.00000000000000000000,2023-05-12
1402085,1,118.00000000000000000000,2023-05-26
1402088,1,98.00000000000000000000,2023-04-15
1402128,1,70.00000000000000000000,2023-03-04
1402138,1,40.00000000000000000000,2023-04-06
1472893,1,35.00000000000000000000,2023-05-27
1402211,1,40.00000000000000000000,2023-05-03
1402226,1,35.00000000000000000000,2023-03-03
1402273,1,70.00000000000000000000,2023-03-03
1402278,1,70.00000000000000000000,2023-03-04
1472894,1,35.00000000000000000000,2023-05-27
1402324,1,138.00000000000000000000,2023-05-19
1402329,1,35.00000000000000000000,2023-05-14
1402447,1,98.00000000000000000000,2023-03-04
203020,1,70.00000000000000000000,2023-03-11
202922,1,35.00000000000000000000,2023-04-09
1402516,1,45.00000000000000000000,2023-03-04
1402525,1,40.00000000000000000000,2023-03-04
1402548,1,35.00000000000000000000,2023-03-04
1402571,1,60.00000000000000000000,2023-03-04
1402622,1,70.00000000000000000000,2023-03-05
1402695,1,70.00000000000000000000,2023-04-30
1402749,1,70.00000000000000000000,2023-03-04
1402789,1,70.00000000000000000000,2023-03-04
1402809,1,70.00000000000000000000,2023-05-01
1402885,1,178.00000000000000000000,2023-03-04
202427,1,35.00000000000000000000,2023-04-27
1472910,1,98.00000000000000000000,2023-05-27
1402951,1,40.00000000000000000000,2023-03-04
1402953,1,138.00000000000000000000,2023-03-05
1402965,1,138.00000000000000000000,2023-03-17
1472958,1,35.00000000000000000000,2023-05-29
1402997,1,70.00000000000000000000,2023-03-04
1403023,1,105.00000000000000000000,2023-03-04
1403038,1,138.00000000000000000000,2023-04-01
202274,1,35.00000000000000000000,2023-03-13
1403079,1,118.00000000000000000000,2023-03-05
1403091,1,138.00000000000000000000,2023-03-04
201973,1,98.00000000000000000000,2023-05-21
1403172,1,35.00000000000000000000,2023-03-05
201939,1,35.00000000000000000000,2023-04-26
1403246,1,35.00000000000000000000,2023-05-01
1403371,1,138.00000000000000000000,2023-03-05
1403412,1,35.00000000000000000000,2023-03-26
1403447,1,35.00000000000000000000,2023-03-06
1403491,1,35.00000000000000000000,2023-03-05
1403527,1,138.00000000000000000000,2023-03-05
1403536,1,35.00000000000000000000,2023-03-05
1403579,1,45.00000000000000000000,2023-03-05
201820,1,35.00000000000000000000,2023-01-12
1403613,1,70.00000000000000000000,2023-03-05
1403642,1,35.00000000000000000000,2023-03-05
1403652,1,35.00000000000000000000,2023-03-05
201653,1,158.00000000000000000000,2023-04-19
1472982,1,70.00000000000000000000,2023-05-28
201591,1,35.00000000000000000000,2023-05-18
1403802,1,98.00000000000000000000,2023-04-14
1403819,1,0.01000000000000000000,2023-03-05
1403824,1,70.00000000000000000000,2023-03-05
1403833,1,35.00000000000000000000,2023-03-05
1403834,1,35.00000000000000000000,2023-03-05
1403858,1,45.00000000000000000000,2023-05-07
1403879,1,50.00000000000000000000,2023-03-05
1403897,1,70.00000000000000000000,2023-03-05
1403959,1,70.00000000000000000000,2023-03-05
1404019,1,40.00000000000000000000,2023-03-06
201391,1,35.00000000000000000000,2023-04-14
1472989,1,40.00000000000000000000,2023-05-27
201164,1,35.00000000000000000000,2023-04-04
1404065,1,35.00000000000000000000,2023-03-06
1404082,1,40.00000000000000000000,2023-03-15
1404083,1,35.00000000000000000000,2023-03-06
1404145,1,35.00000000000000000000,2023-03-06
1404146,1,70.00000000000000000000,2023-03-06
201067,1,35.00000000000000000000,2023-05-12
1404239,1,35.00000000000000000000,2023-03-06
1404400,1,138.00000000000000000000,2023-03-06
1404459,1,35.00000000000000000000,2023-03-06
1404494,1,118.00000000000000000000,2023-03-06
1404511,1,138.00000000000000000000,2023-03-06
1404550,1,80.00000000000000000000,2023-05-01
1404563,1,35.00000000000000000000,2023-03-11
1404564,1,45.00000000000000000000,2023-03-06
1404580,1,35.00000000000000000000,2023-03-06
1404594,1,35.00000000000000000000,2023-03-06
1404611,1,70.00000000000000000000,2023-03-10
1404641,1,138.00000000000000000000,2023-03-11
1404830,1,35.00000000000000000000,2023-03-07
1404836,1,35.00000000000000000000,2023-04-02
1404855,1,35.00000000000000000000,2023-03-07
200876,1,118.00000000000000000000,2023-04-28
1405002,1,98.00000000000000000000,2023-03-07
200874,1,138.00000000000000000000,2023-05-07
1405061,1,35.00000000000000000000,2023-03-08
1405062,1,40.00000000000000000000,2023-03-10
1405074,1,35.00000000000000000000,2023-03-07
1405130,1,40.00000000000000000000,2023-03-07
200836,1,35.00000000000000000000,2023-03-31
1405244,1,70.00000000000000000000,2023-03-07
1405304,1,70.00000000000000000000,2023-03-07
1405355,1,35.00000000000000000000,2023-03-10
1405399,1,70.00000000000000000000,2023-04-04
1405402,1,35.00000000000000000000,2023-03-08
200490,1,118.00000000000000000000,2023-02-03
200079,1,35.00000000000000000000,2023-04-30
1405715,1,40.00000000000000000000,2023-03-08
1405722,1,40.00000000000000000000,2023-03-08
1405743,1,45.00000000000000000000,2023-03-08
1405761,1,35.00000000000000000000,2023-03-09
1405819,1,35.00000000000000000000,2023-03-08
1405838,1,35.00000000000000000000,2023-03-08
199863,1,178.00000000000000000000,2023-05-18
1405929,1,35.00000000000000000000,2023-03-10
1405930,1,98.00000000000000000000,2023-03-08
1406010,1,45.00000000000000000000,2023-03-08
1406012,1,70.00000000000000000000,2023-03-08
1473030,1,138.00000000000000000000,2023-05-27
1406075,1,35.00000000000000000000,2023-03-08
199837,1,158.00000000000000000000,2023-05-16
1406111,1,45.00000000000000000000,2023-04-23
1406139,1,35.00000000000000000000,2023-03-09
1406193,1,35.00000000000000000000,2023-03-09
199787,1,35.00000000000000000000,2023-04-16
1406441,1,178.00000000000000000000,2023-03-10
1406631,1,45.00000000000000000000,2023-03-09
1406664,1,40.00000000000000000000,2023-03-09
1406667,1,98.00000000000000000000,2023-03-14
1406726,1,40.00000000000000000000,2023-03-09
199780,1,35.00000000000000000000,2023-05-17
1406769,1,98.00000000000000000000,2023-03-09
1406866,1,118.00000000000000000000,2023-03-10
199498,1,35.00000000000000000000,2023-04-16
1473146,1,70.00000000000000000000,2023-05-27
1473175,1,40.00000000000000000000,2023-05-27
199454,1,118.00000000000000000000,2023-05-31
1407027,1,138.00000000000000000000,2023-03-09
1407029,1,35.00000000000000000000,2023-03-11
1473177,1,35.00000000000000000000,2023-05-27
1407229,1,40.00000000000000000000,2023-03-10
1407249,1,40.00000000000000000000,2023-05-26
1407299,1,35.00000000000000000000,2023-03-11
1407326,1,40.00000000000000000000,2023-03-10
1407379,1,35.00000000000000000000,2023-03-10
1407422,1,35.00000000000000000000,2023-03-10
1407423,1,35.00000000000000000000,2023-03-11
1407530,1,35.00000000000000000000,2023-03-10
1407533,1,70.00000000000000000000,2023-05-27
1407551,1,98.00000000000000000000,2023-03-12
1407557,1,35.00000000000000000000,2023-03-10
1407559,1,70.00000000000000000000,2023-03-10
1407632,1,98.00000000000000000000,2023-03-10
1407635,1,118.00000000000000000000,2023-03-10
1407684,1,35.00000000000000000000,2023-03-10
198793,1,35.00000000000000000000,2023-04-17
1407722,1,45.00000000000000000000,2023-03-10
1407724,1,35.00000000000000000000,2023-03-12
1407738,1,35.00000000000000000000,2023-03-10
1473180,1,98.00000000000000000000,2023-05-27
1407823,1,35.00000000000000000000,2023-03-14
198692,1,138.00000000000000000000,2023-05-04
1407867,1,40.00000000000000000000,2023-03-12
1407884,1,118.00000000000000000000,2023-03-10
1407922,1,35.00000000000000000000,2023-03-14
1407929,1,40.00000000000000000000,2023-03-11
1407969,1,35.00000000000000000000,2023-03-11
1407973,1,35.00000000000000000000,2023-03-11
1407976,1,70.00000000000000000000,2023-03-11
1407998,1,70.00000000000000000000,2023-04-16
1408131,1,45.00000000000000000000,2023-05-03
1408184,1,40.00000000000000000000,2023-04-02
1408188,1,118.00000000000000000000,2023-03-12
1408234,1,98.00000000000000000000,2023-03-11
1408292,1,70.00000000000000000000,2023-03-11
1408318,1,35.00000000000000000000,2023-03-11
1408427,1,35.00000000000000000000,2023-03-11
1473196,1,35.00000000000000000000,2023-05-27
1408458,1,45.00000000000000000000,2023-03-11
198522,1,70.00000000000000000000,2023-01-16
1408527,1,45.00000000000000000000,2023-03-11
1408560,1,35.00000000000000000000,2023-05-08
1408572,1,35.00000000000000000000,2023-03-11
1408583,1,30.00000000000000000000,2023-03-11
1408606,1,118.00000000000000000000,2023-03-11
198513,1,35.00000000000000000000,2023-03-12
198436,1,70.00000000000000000000,2023-02-04
1473230,1,158.00000000000000000000,2023-05-27
1408652,1,45.00000000000000000000,2023-03-11
198402,1,138.00000000000000000000,2023-03-06
1408712,1,35.00000000000000000000,2023-03-11
1408744,1,45.00000000000000000000,2023-03-11
1408796,1,90.00000000000000000000,2023-03-11
1408849,1,40.00000000000000000000,2023-03-12
1473259,1,70.00000000000000000000,2023-05-28
1408957,1,35.00000000000000000000,2023-03-12
1409004,1,35.00000000000000000000,2023-04-19
1409029,1,35.00000000000000000000,2023-03-12
1473268,1,35.00000000000000000000,2023-05-27
1473288,1,35.00000000000000000000,2023-05-27
1473304,1,30.00000000000000000000,2023-05-27
1409174,1,35.00000000000000000000,2023-05-07
1409231,1,35.00000000000000000000,2023-03-13
1409247,1,35.00000000000000000000,2023-03-12
1409265,1,70.00000000000000000000,2023-03-12
1409331,1,35.00000000000000000000,2023-03-12
1409346,1,35.00000000000000000000,2023-03-12
197962,1,138.00000000000000000000,2023-03-10
1409379,1,35.00000000000000000000,2023-03-12
1409385,1,40.00000000000000000000,2023-03-12
1409389,1,35.00000000000000000000,2023-03-13
1409421,1,35.00000000000000000000,2023-03-12
1473322,1,70.00000000000000000000,2023-05-27
197848,1,35.00000000000000000000,2023-01-14
1409507,1,35.00000000000000000000,2023-03-13
1409518,1,70.00000000000000000000,2023-03-12
1409536,1,35.00000000000000000000,2023-03-12
1409555,1,35.00000000000000000000,2023-03-13
197767,1,35.00000000000000000000,2023-01-15
1409572,1,98.00000000000000000000,2023-03-13
1409581,1,70.00000000000000000000,2023-03-12
1409803,1,45.00000000000000000000,2023-03-13
1409819,1,98.00000000000000000000,2023-03-13
197515,1,35.00000000000000000000,2023-05-13
1409956,1,35.00000000000000000000,2023-03-13
1410017,1,35.00000000000000000000,2023-03-13
197334,1,35.00000000000000000000,2023-05-21
197332,1,35.00000000000000000000,2023-05-03
197293,1,35.00000000000000000000,2023-04-15
1410167,1,35.00000000000000000000,2023-03-13
1410201,1,35.00000000000000000000,2023-03-13
197110,1,118.00000000000000000000,2023-05-04
1410281,1,35.00000000000000000000,2023-03-19
1410346,1,138.00000000000000000000,2023-03-14
1410353,1,128.00000000000000000000,2023-05-05
1410367,1,98.00000000000000000000,2023-03-17
1410379,1,35.00000000000000000000,2023-05-09
197108,1,35.00000000000000000000,2023-04-03
1410457,1,40.00000000000000000000,2023-03-14
1410466,1,35.00000000000000000000,2023-03-14
1410585,1,35.00000000000000000000,2023-04-13
197018,1,118.00000000000000000000,2023-02-20
1410667,1,35.00000000000000000000,2023-03-14
1410669,1,35.00000000000000000000,2023-03-14
1410691,1,45.00000000000000000000,2023-05-02
1410750,1,40.00000000000000000000,2023-03-14
1473326,1,35.00000000000000000000,2023-05-27
1473353,1,98.00000000000000000000,2023-05-27
196933,1,35.00000000000000000000,2023-01-13
1410979,1,35.00000000000000000000,2023-03-15
1410985,1,118.00000000000000000000,2023-03-15
1410989,1,35.00000000000000000000,2023-03-14
1411010,1,35.00000000000000000000,2023-03-26
1411122,1,105.00000000000000000000,2023-03-25
1411192,1,35.00000000000000000000,2023-03-15
1411329,1,30.00000000000000000000,2023-03-19
196845,1,35.00000000000000000000,2023-04-30
196844,1,40.00000000000000000000,2023-04-06
1411588,1,35.00000000000000000000,2023-03-15
1411591,1,118.00000000000000000000,2023-03-19
1411620,1,35.00000000000000000000,2023-03-15
1411686,1,40.00000000000000000000,2023-03-15
196777,1,40.00000000000000000000,2023-01-10
1411770,1,40.00000000000000000000,2023-03-16
1411908,1,118.00000000000000000000,2023-03-22
1411926,1,35.00000000000000000000,2023-03-16
1473372,1,35.00000000000000000000,2023-05-27
1412003,1,35.00000000000000000000,2023-04-02
1473385,1,238.00000000000000000000,2023-05-27
1412211,1,35.00000000000000000000,2023-05-08
1412271,1,118.00000000000000000000,2023-03-18
1412304,1,70.00000000000000000000,2023-03-16
1412343,1,118.00000000000000000000,2023-03-23
1473391,1,35.00000000000000000000,2023-05-28
1473395,1,40.00000000000000000000,2023-05-27
1412353,1,35.00000000000000000000,2023-03-16
1412368,1,45.00000000000000000000,2023-03-16
1473404,1,35.00000000000000000000,2023-05-27
196172,1,198.00000000000000000000,2023-03-05
196160,1,35.00000000000000000000,2023-03-03
1412477,1,35.00000000000000000000,2023-04-14
1412506,1,118.00000000000000000000,2023-03-17
1412514,1,138.00000000000000000000,2023-03-17
1412593,1,35.00000000000000000000,2023-04-23
1412753,1,45.00000000000000000000,2023-03-17
1412766,1,70.00000000000000000000,2023-03-18
1412783,1,98.00000000000000000000,2023-03-17
195891,1,98.00000000000000000000,2023-02-08
195823,1,35.00000000000000000000,2023-03-26
1412878,1,35.00000000000000000000,2023-03-17
195344,1,40.00000000000000000000,2023-01-14
1412906,1,45.00000000000000000000,2023-04-29
1412936,1,98.00000000000000000000,2023-03-17
1412946,1,40.00000000000000000000,2023-03-17
1412991,1,40.00000000000000000000,2023-03-18
1413127,1,98.00000000000000000000,2023-03-17
1413162,1,105.00000000000000000000,2023-03-17
1413281,1,118.00000000000000000000,2023-04-15
1413289,1,40.00000000000000000000,2023-03-17
195001,1,35.00000000000000000000,2023-05-17
1413320,1,35.00000000000000000000,2023-05-18
1413339,1,118.00000000000000000000,2023-03-17
1413375,1,35.00000000000000000000,2023-03-18
1413381,1,35.00000000000000000000,2023-03-18
194927,1,35.00000000000000000000,2023-05-09
1413614,1,98.00000000000000000000,2023-03-18
1473421,1,118.00000000000000000000,2023-05-27
1413634,1,70.00000000000000000000,2023-03-19
1413643,1,118.00000000000000000000,2023-03-18
1413665,1,70.00000000000000000000,2023-03-18
1413692,1,40.00000000000000000000,2023-03-18
194785,1,35.00000000000000000000,2023-03-03
1413711,1,138.00000000000000000000,2023-03-18
1473426,1,138.00000000000000000000,2023-05-28
1413756,1,35.00000000000000000000,2023-03-18
194502,1,35.00000000000000000000,2023-05-20
1413884,1,70.00000000000000000000,2023-03-18
1413982,1,40.00000000000000000000,2023-03-24
1413987,1,35.00000000000000000000,2023-03-18
194369,1,35.00000000000000000000,2023-02-13
1414054,1,35.00000000000000000000,2023-03-18
1414071,1,40.00000000000000000000,2023-03-18
194317,1,35.00000000000000000000,2023-01-25
1414148,1,35.00000000000000000000,2023-03-18
1414193,1,138.00000000000000000000,2023-03-18
194206,1,35.00000000000000000000,2023-04-10
